,label,dp,unit,mfr,mifr,med_isi,mode_isi,prct5ISI,entropy,CV2_mean,CV2_median,CV,IR,Lv,LvR,LcV,SI,SKW,relevant_channel,trough_voltage,trough_t,peak_voltage,peak_t,repolarisation_t,depolarisation_t,peak_50_width,trough_50_width,onset_t,onset_amp,wvf_width,peak_trough_ratio,recovery_slope,repolarisation_slope,depolarisation_slope,spatial_decay_24um,dendritic_comp_amp
47,PkC_ss,/media/npyx/4TB_ssd/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,975,120.87484483726098,146.15127535858548,0.0068,0.005,0.004166666666666667,6.48012120088233,0.3564008541053657,0.2295081967213114,0.5382714344397573,0.3750680182569771,0.17461861318864677,27.845608226666002,-0.08867571982876007,0.014100784689302103,2.039016031406775,125,-159.37725113199775,2834,187.37586614983533,4150,556,233,990,480,2497,-7.968862556599888,1316,1.1756751030587727,-0.11632720356775296,0.18037285940529918,-0.23014226800033305,185.0390625,1.2782628510614025
48,PkC_ss,/media/npyx/4TB_ssd/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,997,77.98987674657722,87.07196392270585,0.011633333333333334,0.01,0.0074,6.928108536879853,0.35949936075568434,0.30046235938646537,0.3709069637205619,0.37280248590979703,0.15156586781571804,17.645188632177376,-0.07517444121541557,0.011870571637800406,1.44525860686241,94,-395.93308349341356,4150,327.6183023463227,4758,200,262,733,342,37,-19.796654174670678,608,0.8274587701933545,-0.08880159901306821,0.37015723819308727,-0.29296928714412807,158.90625,1.1303821926565245
49,PkC_cs,/media/npyx/4TB_ssd/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,285,1.1663532197099324,2.094562604552454,0.7642,0.077,0.15223333333333333,7.231817931933415,0.7958128840957182,0.7864551261524837,0.6389072199409698,0.9392165399639469,0.6594178516220723,2.1577345284662095,-1.9126821265675424,0.06536876548831075,0.7197925816516426,94,-331.8481793701974,4150,319.3042930159165,4757,210,214,750,297,456,-16.59240896850987,607,0.9621999241397453,-0.10662762230904915,0.47035179220647316,-0.329727910948783,198.1640625,1.3466962442860895
50,PkC_cs,/media/npyx/4TB_ssd/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,-224.08996381037315,4150,214.9050879871021,4859,273,236,879,356,3258,-11.204498190518658,709,0.959012551623939,-0.09291698073511813,0.3817982655503048,-0.22196621126225063,412.44140625,0.7863046248775717
51,GrC,/media/npyx/4TB_ssd/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,445,6.911009718841547,29.788237845693672,0.1254,0.007,0.006980000000000002,6.539706933670298,0.6054912341566735,0.49890920831198815,0.891006993973995,0.7042835580642248,0.4348084984920598,14.822438212122027,-0.5035252392670941,0.044451286915790096,1.5151861485582279,327,-38.31310887760706,4049,9.137730687431395,4758,207,136,594,387,643,-1.915655443880353,709,0.23850141518461174,-0.03633528672614835,0.2576147306053534,-0.26670439480264746,47.4609375,24.14275823145165
52,GrC,/media/npyx/4TB_ssd/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,459,5.6896200939455115,10.151515862021833,0.1121,0.077,0.041825,5.322996712705976,0.3886212228025565,0.2676612549363755,1.2136292758402054,0.4210577669575961,0.21289933321778617,2.083671899541497,-0.3565677045665913,0.01884904893135623,3.9243691705519343,342,-97.31965216794715,4150,44.69223809687157,4758,225,156,643,234,3965,-4.865982608397358,608,0.4592313792875561,-0.07084114355670729,0.4379824653590459,-0.5328459034295572,35.09765625,9.32145570670939
53,GrC,/media/npyx/4TB_ssd/optag_recordings/GrC/18-12-17_YC009/18-12-17_YC009_probe1,453,51.079086909338194,83.02971127365606,0.012033333333333333,0.008,0.006566666666666667,5.2988163851009045,0.522961308943758,0.42141662685140946,1.0867270244710934,0.5773012954025749,0.3328350385380374,25.645764695052183,-0.16222670960903954,0.029946055651455503,3.5405736252170366,338,-79.26570218166847,4150,75.10175116630079,5264,542,222,966,423,73,-3.963285109083424,1114,0.9474684396812084,-0.12001286676152532,0.2723159003039732,-0.2536608117634316,2.6953125,0.9876000934326148
54,PkC_ss,/media/npyx/4TB_ssd/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,-130.5617324711854,4150,88.82632409440176,4757,195,189,665,284,38,-6.52808662355927,607,0.6803396555265953,-0.08995003113169303,0.43088918676644267,-0.38290911661863747,140.859375,7.144653671855551
55,PkC_ss,/media/npyx/4TB_ssd/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,177,81.70282204389285,96.87161646056946,0.010933333333333333,0.008,0.005866666666666667,6.600249298844647,0.4197089253776554,0.36264282165921513,0.463457072737729,0.44050197549781256,0.20166936381891898,25.614618148914964,-0.09188675377228228,0.016206230097617867,1.7181508806741543,61,-144.05752607025246,3340,192.23168650521401,4150,313,248,872,496,2953,-7.202876303512624,810,1.3344091888088407,-0.09599325112506678,0.2490166646101645,-0.07824653262636479,207.421875,1.2594422350310983
56,PkC_ss,/media/npyx/4TB_ssd/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,581,159.83354537319948,169.11360913397627,0.0059,0.005,0.004333333333333333,6.716926260493978,0.23342300491585838,0.18530351437699685,0.2638930349178603,0.23764235657443003,0.06854242113714766,16.05441616079361,-0.046481681679536625,0.005178129548444591,1.5528493477668948,77,-194.8287853320527,3441,203.01692422475298,4150,282,298,825,403,2977,-9.741439266602635,709,1.0420273568854057,-0.10813101449875988,0.4070242156800816,-0.1201617290986394,188.203125,4.119288029337169
57,PkC_ss,/media/npyx/4TB_ssd/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,1841,104.97914873416352,148.4091696541418,0.0067,0.004,0.003833333333333333,6.299156020360079,0.584293768749302,0.5081081081081081,0.7452699132337811,0.6458849021441936,0.3904641524419175,56.85403315530601,-0.1217225109325925,0.03458748411363541,2.0475922694110205,41,-355.3992650590011,2936,394.54529277579576,4150,464,255,958,446,2577,-17.769963252950056,1214,1.1101466197750745,-0.1071727159901869,0.16707413234051685,-0.3305378693810084,218.0859375,0.5043379151261151
58,PkC_cs,/media/npyx/4TB_ssd/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,141,1.440489086083304,2.491950023231285,0.5991666666666666,0.093,0.1261,7.283398561521821,0.7885332793323145,0.7613188385409213,0.6326446378159813,0.9260368888452882,0.6466243131725355,2.418148105063215,-1.2378049429651745,0.06349790924186646,0.7292863993644542,41,-269.0625,3644,262.9955063117453,4352,251,180,883,346,3306,-13.453125,708,0.9774513591145007,-0.10587382886151663,0.44617536940515895,-0.14565779694380915,227.578125,5.691424873913829
59,PkC_cs,/media/npyx/4TB_ssd/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,142,1.4843251378673334,2.4616669145232133,0.5940333333333333,0.081,0.13021333333333332,7.311334236203018,0.7467562454753631,0.7090569183510902,0.6057567249342046,0.8651495107155499,0.5847159607911339,2.2236005027350183,-1.1647618372286315,0.05642564322825273,0.6452360163433574,45,-134.70548761663008,2328,151.11308829582876,4150,867,517,1599,587,202,-6.7352743808315045,1822,1.1218035060746336,-0.07882430685428701,0.16258938609949658,-0.06628826899305346,68.90625,0.049988678557512226
60,PkC_cs,/media/npyx/4TB_ssd/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,-137.11522794319433,2328,171.19916729555433,3037,240,223,758,333,62,-6.855761397159717,709,1.2485788038545267,-0.13306258400554746,0.3144522564769449,-0.30392065227701964,210.41015625,1.8910971638643335
61,MFB,/media/npyx/4TB_ssd/optag_recordings/MFB/21-06-14_DK284/21-06-14_DK284_probe1,407,7.466312052337362,16.820078661855508,0.10013333333333334,0.056,0.0178,6.8894385119180575,0.8274985692500683,0.7892504845768654,0.8356392385269675,1.0018948161017618,0.711224435864547,12.413630119172119,-0.3846427505705689,0.07438039508250072,1.3771435328503177,210,-119.21364743413832,3138,126.03329102634467,4150,420,203,867,447,2791,-5.960682371706916,1012,1.057205225567601,-0.11303956979211838,0.26674802051165386,-0.1356366423906027,110.859375,0.5664781917342386
62,MFB,/media/npyx/4TB_ssd/optag_recordings/MFB/21-06-14_DK284/21-06-14_DK284_probe1,421,5.938107720936874,20.147834475070916,0.10146666666666666,0.015,0.0135,6.482297946373115,0.9662609327927328,0.9569205896356934,1.0336555544691963,1.2527464160474613,0.9343962589073537,14.961220552516142,-0.4899350907398097,0.10882421598955717,1.591165552158623,217,-94.43370094676175,4150,89.87766705543359,4758,209,211,602,336,3862,-4.721685047338087,608,0.9517541529596867,-0.14284057166832115,0.4202918180958227,-0.3095214999839464,90.234375,1.6109123060269188
63,MFB,/media/npyx/ssd2/ago/optotag/recordings/MFB/19-01-23_YC012/19-01-23_YC012_probe1,724,2.6600872418442876,27.26921473934952,0.09748333333333334,0.008,0.009136666666666668,4.761701884551271,0.943968758077939,0.8906212438613964,1.807364172051484,1.293817736045195,0.9302097142887693,14.128734207493864,-0.7422519195321098,0.12194427334201978,3.2726770003881924,249,-219.29672492453346,4151,173.66113388446766,4656,165,134,447,263,3987,-10.964836246226675,505,0.7919002618221026,-0.12158865992945986,0.34120674710339655,-0.6067851466504167,155.859375,4.304141890082965
64,MFB,/media/npyx/ssd2/ago/optotag/recordings/MFB/19-01-23_YC012/19-01-23_YC012_probe1,745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253,-80.21053444017562,4150,57.127105344401755,4656,146,106,469,285,3915,-4.010526722008781,506,0.7122144958030363,-0.10239804182239991,0.47993976128900023,-0.3035765661529795,42.1875,3.313852633244709
65,MFB,/media/npyx/ssd2/ago/optotag/recordings/MFB/19-01-23_YC012/19-01-23_YC012_probe1,796,9.536145849479725,23.57986399400042,0.06216666666666667,0.038,0.013275000000000002,5.52559061306673,0.7480148299488366,0.7008149010477299,1.2688220152971283,0.8868552660096202,0.607887694269958,14.088643302618141,-0.3461903472055281,0.06175484748021716,3.2294711717222486,267,-58.41719693331489,4150,17.811985455543358,4757,180,88,519,209,4040,-2.9208598466657447,607,0.30490996471255394,-0.03691789614492437,0.4164912129999927,-0.7059300437196423,32.05078125,68.75347440371355
66,MFB,/media/npyx/ssd2/ago/optotag/recordings/MFB/19-01-23_YC012/19-01-23_YC012_probe1,810,20.270893992484353,77.77477595125508,0.026,0.001,0.002443333333333334,4.2778444408442375,0.5573664075152613,0.35331869658517223,1.9240942268167116,0.7551666222692665,0.4562136917928826,31.617024777481756,-0.2966064704054332,0.06592774842056791,5.211161249586744,268,-38.25708784989023,3239,42.12723398051591,4150,352,334,869,480,2758,-1.9128543924945118,911,1.1011615454320782,-0.11763054685722499,0.2811210130255086,-0.14693440786274467,70.546875,0.7718847655533335
67,MFB,/media/npyx/ssd2/ago/optotag/recordings/MFB/19-01-23_YC012/19-01-23_YC012_probe1,823,15.999559054314885,49.430759338471596,0.030983333333333335,0.023,0.0057666666666666665,4.689478444977094,0.5253109113385426,0.3362126245847177,1.821859248541479,0.6468637909236727,0.40154006020186117,18.97283903388103,-0.2963007964060471,0.04701513203540889,4.425514589554932,272,-214.39266602634453,4150,154.6875,5314,712,221,855,325,59,-10.719633301317227,1164,0.7215148860595447,-0.0938016085425662,0.2676077445460775,-0.356204495567374,142.96875,0.926285247929892
68,MFB,/media/npyx/ssd2/ago/optotag/recordings/MFB/19-01-23_YC012/19-01-23_YC012_probe1,824,25.004787910579857,58.78945960991339,0.0274,0.002,0.004103333333333335,5.3969010349748165,0.45974302590699867,0.311001086384288,1.1897448217916087,0.5338124021293252,0.30429205136219756,22.539298102919147,-0.2477846740271081,0.03221249623924514,4.090190108083129,276,-148.88588261525797,4150,120.51904672063667,5162,542,245,1039,382,3741,-7.4442941307628985,1012,0.8094726283221547,-0.10527686967840108,0.3306945720862012,-0.09611671536770088,91.58203125,0.9560558689547974
69,MFB,/media/npyx/4TB_ssd/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,321,11.035786637803373,20.78483930066415,0.06963333333333334,0.025,0.0161,6.711218127897494,0.613191808265763,0.5370194672851218,0.8095264941435786,0.6877073691865444,0.42178476853847563,10.214894171229584,-0.297519975536559,0.03889432761740934,1.6762331221155087,229,-91.56016311059255,4150,30.41015625,4555,142,123,425,186,3997,-4.578008155529628,405,0.3321330501920203,-0.03553482587538105,0.4877788027778964,-0.6253740939768384,29.58984375,30.14333118840715
70,MFB,/media/npyx/4TB_ssd/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,305,8.573717161936283,12.989061937045555,0.09613333333333333,0.068,0.03303333333333333,6.916176524515597,0.5621463931918262,0.4825154898202674,0.6028902100739134,0.6259626374687298,0.36704376228051205,6.2573352878363515,-0.27064061192605443,0.033788507142392225,1.3382439321477522,214,-224.54358374117203,4150,88.08104581026818,4656,148,153,561,231,3967,-11.227179187058603,506,0.3922670349458654,-0.05430375641184291,0.43077431044995673,-0.5137322629142076,171.77581787109375,31.925927400616015
71,PkC_ss,/media/npyx/4TB_ssd/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,63,106.35861481180716,121.11996072045388,0.008666666666666666,0.006,0.004966666666666667,7.187318101818381,0.38488463500745457,0.3386243386243385,0.37567400970679327,0.3994625609111998,0.1665208171339569,27.8350169148695,-0.07644385650200958,0.013026212841296795,0.9105248087834309,56,-350.7143377812843,3441,394.1885848312293,4150,289,284,831,432,3004,-17.535716889064215,709,1.12395913815493,-0.0964495021672842,0.3596290725329885,-0.10937535986001434,388.0078125,0.8010834412381169
72,PkC_ss,/media/npyx/4TB_ssd/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,481,91.3944438572319,98.1031335583278,0.010333333333333333,0.009000000000000001,0.007033333333333333,6.961569344683587,0.2727228938224609,0.22302158273381292,0.2864347803926101,0.2788677561485503,0.09019510870116582,12.427950188568126,-0.05845755849556208,0.006868869249800982,1.2308384690008447,106,-190.36266808452234,4150,127.1484375,4555,151,148,460,250,3963,-9.518133404226118,405,0.667927376619586,-0.10300173768404376,0.48608403388641275,-0.4560610967248759,108.046875,1.6620461846679584
73,PkC_ss,/media/npyx/4TB_ssd/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,489,80.41903744435949,101.79095300211036,0.010433333333333333,0.006,0.0054,6.665880955634329,0.4875531353482971,0.4274570982839314,0.5597858099193099,0.5197659136289069,0.26734458513343146,33.01450636616107,-0.1078796605822123,0.022131704739628454,1.7203971585379474,51,-772.8673204239848,3442,962.1084102291438,4150,206,240,728,408,3141,-38.64336602119924,708,1.2448558566318264,-0.11866835691069018,0.31168915666411096,-0.2187213406508442,1735.13671875,1.0013665895041002
74,PkC_ss,/media/npyx/4TB_ssd/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,1185,31.900825882401005,37.5980781892107,0.027633333333333333,0.024,0.015566666666666666,6.52127376004519,0.3164936268803095,0.25988588629142884,0.47253453577205423,0.32638524317559875,0.12089617433874553,6.068107021198874,-0.11392600476368223,0.009401396453967975,1.9867028893483643,108,-156.1635994099889,4150,124.04296875,4555,166,171,590,256,3893,-7.808179970499445,405,0.7943142269943457,-0.10070667859852192,0.5348942930272343,-0.3852877710911954,280.25390625,10.038784385884338
75,PkC_cs,/media/npyx/4TB_ssd/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,54,1.5147480705300183,2.7359555548389505,0.5786666666666667,0.085,0.10886666666666667,7.192972455502679,0.804863692560409,0.7486442134875362,0.6505781397555619,0.950264005509755,0.6652752728114453,2.5926049534540807,-1.1582861931424995,0.06608488586807564,0.7083252451753415,51,-664.98046875,3644,991.6308486553237,4150,155,157,604,262,3456,-33.2490234375,506,1.4912180060255698,-0.15893833190974954,0.3385176944424474,-0.3433002039613933,1177.67578125,0.578747453794953
76,PkC_cs,/media/npyx/4TB_ssd/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,64,1.3410237100723306,2.847782843284571,0.6410666666666667,0.084,0.09012,7.21778909383367,0.8495441684121621,0.8162637998847495,0.6857090430243434,1.0424582940345377,0.7517903412124116,2.8353853294193234,-1.4588592369955504,0.08019854446937115,0.6956970267058854,56,-351.5558752401206,4150,335.2109846665752,4758,236,242,754,338,44,-17.57779376200603,608,0.953506990709851,-0.10902218478902918,0.4206081410848929,-0.2489688339656228,368.26171875,0.9053274406655122
77,PkC_cs,/media/npyx/4TB_ssd/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,-145.51098552414928,2126,226.10537012897913,4150,656,1912,1464,1031,140,-7.275549276207464,2024,1.553871477912946,-0.08105729198413827,0.03749455756912604,-0.1498334763299909,133.359375,4.208634174339834
78,PkC_cs,/media/npyx/4TB_ssd/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,1058,0.9247486781593508,1.5952772494648368,0.9650333333333333,0.0,0.1763,6.9869311943748915,0.7693138455071199,0.7169446089176421,0.6186953827226906,0.9069259033685207,0.6239250645346466,1.765198506316907,-4.97715645084253,0.0623308896461816,0.915405549930969,106,-107.50171514818885,3745,178.68032210482977,4150,181,131,499,209,1304,-5.375085757409443,405,1.6621160123680139,-0.17151353446582762,0.47842870769774476,-0.3156612490973795,102.7734375,2.006849795195179
79,MLI,/media/npyx/4TB_ssd/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,272,4.733793339272028,15.349059700402702,0.12636666666666665,0.015,0.0177,6.4223932714335366,0.8885801566622584,0.8607175810289898,1.0749500402015313,1.1098715542465662,0.8067913988416412,10.83981947350534,-0.5316310739590163,0.08892452582371578,1.8141355740275529,266,-125.94877709934131,4150,54.37178409714599,4758,188,234,1201,323,50,-6.297438854967066,608,0.43169759444556244,-0.012353567872476313,0.39373781130096164,-0.2803528198395675,122.63671875,5.888534522392039
80,MLI,/media/npyx/4TB_ssd/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,273,28.04285661185509,45.03272075550643,0.029366666666666666,0.008,0.008766666666666667,7.0264373845653765,0.7107208205555849,0.6767600302800908,0.6833807459436617,0.8046399980384642,0.5280523732766615,27.394339596445093,-0.19634704873616915,0.048536716829846824,1.1425746900708107,269,-79.13082721597146,4151,44.11176763172338,4758,181,312,1019,338,75,-3.9565413607985733,607,0.5574536395446658,-0.03594896441454707,0.3373286908318328,-0.3815631058250683,46.171875,1.6275480305144585
81,MLI,/media/npyx/4TB_ssd/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,274,4.251309485472434,26.59013280163955,0.04496666666666667,0.026000000000000002,0.016266666666666665,1.3898657180002272,0.708923422520424,0.6690563278376778,5.1836956407024735,0.8770245461497556,0.5557239619809113,13.528615706086544,-0.355147125987371,0.06548856412965029,7.830271566611637,267,-72.33125085757402,4150,29.17891568331504,5365,423,169,929,316,3943,-3.616562542878701,1215,0.40340676177121065,-0.038293198806909866,0.20194147506059318,-0.4424779854949681,68.26171875,4.3525403533150095
82,MLI,/media/npyx/4TB_ssd/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,300,4.364286762683574,14.242719181985318,0.13143333333333335,0.028,0.019128333333333334,6.332204459212407,0.8487619940157095,0.8124962451186543,1.1191627970386517,1.0384584330207232,0.7409798173111032,10.126540919855993,-0.5490451827930426,0.07908691315152352,1.9588168881019068,283,-73.51052243413825,4150,59.521795245609226,4657,184,182,525,313,3904,-3.6755261217069126,507,0.8097044242739232,-0.11204036244285874,0.3754857876512115,-0.3896210989450945,85.83984375,12.29738427688243
83,MLI,/media/npyx/4TB_ssd/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,503,2.811687869142423,14.950010514078901,0.18901666666666667,0.01,0.014533333333333334,6.179321702987964,1.0054752328055754,1.011964376742931,1.187326245211969,1.3520081525300083,1.004293670640812,11.348700041452659,-0.7607595470717857,0.12489897851177399,1.8734912735611042,274,-64.6499382546652,4151,14.410525006860585,5061,331,133,1019,324,14,-3.2324969127332603,910,0.22290083170838462,-0.010380298891321704,0.24695696509570247,-0.5946511272060483,37.79296875,21.980523317365872
